,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2501,2018-03-15,8,5,14.5,94,2.0,487,13.5,0.0,0.0,0.0,Spring,0,1
2502,2018-03-15,10,6,14.4,96,0.7,453,13.7,0.0,8.0,0.0,Spring,0,1
2503,2018-03-15,15,7,14.3,97,0.3,189,13.8,0.0,0.0,0.0,Spring,0,1
2504,2018-03-15,39,8,14.1,97,1.1,342,13.6,0.0,0.0,0.0,Spring,0,1
2505,2018-03-15,32,9,14.1,98,1.1,253,13.7,0.06,17.0,0.0,Spring,0,1
2506,2018-03-15,27,10,14.2,98,1.2,299,13.8,0.14,0.0,0.0,Spring,0,1
2507,2018-03-15,65,11,13.9,98,1.4,296,13.5,0.13,0.0,0.0,Spring,0,1
2508,2018-03-15,204,12,13.3,97,2.9,771,12.8,0.19,2.0,0.0,Spring,0,1
2509,2018-03-15,269,13,12.7,97,2.6,467,12.2,0.23,0.0,0.0,Spring,0,1
2510,2018-03-15,289,14,12.1,97,2.0,177,11.6,0.2,0.0,0.0,Spring,0,1
2511,2018-03-15,329,15,11.6,97,3.4,117,11.1,0.26,0.0,0.0,Spring,0,1
2512,2018-03-15,214,16,10.7,98,1.2,196,10.3,0.14,0.0,0.0,Spring,0,1
2513,2018-03-15,411,17,10.9,98,1.3,222,10.5,0.09,0.0,0.0,Spring,0,1
2514,2018-03-15,676,18,10.4,98,2.5,116,10.0,0.03,0.0,0.0,Spring,0,1
2515,2018-03-15,606,19,10.4,98,2.0,391,10.0,0.0,0.0,0.0,Spring,0,1
2516,2018-03-15,533,20,10.5,97,1.8,372,10.0,0.0,0.0,0.0,Spring,0,1
2517,2018-03-15,567,21,10.4,96,2.7,499,9.7,0.0,0.0,0.0,Spring,0,1
2518,2018-03-15,506,22,9.8,90,3.7,493,8.2,0.0,0.0,0.0,Spring,0,1
2519,2018-03-15,343,23,9.3,90,4.1,609,7.7,0.0,0.0,0.0,Spring,0,1
2520,2018-03-16,287,0,8.4,86,2.2,2000,6.1,0.0,0.0,0.0,Spring,0,1
2521,2018-03-16,278,1,7.2,83,2.1,2000,4.4,0.0,0.0,0.0,Spring,0,1
2522,2018-03-16,178,2,6.7,72,2.1,2000,1.9,0.0,0.0,0.0,Spring,0,1
2523,2018-03-16,102,3,6.1,67,2.6,2000,0.4,0.0,0.0,0.0,Spring,0,1
2524,2018-03-16,85,4,5.7,62,2.4,2000,-1.0,0.0,0.0,0.0,Spring,0,1
2525,2018-03-16,85,5,5.2,60,2.0,2000,-1.9,0.0,0.0,0.0,Spring,0,1
2526,2018-03-16,222,6,4.4,61,1.7,2000,-2.4,0.0,0.0,0.0,Spring,0,1
2527,2018-03-16,652,7,3.7,59,2.9,2000,-3.5,0.0,0.0,0.0,Spring,0,1
2528,2018-03-16,1176,8,3.8,56,2.4,2000,-4.1,0.32,0.0,0.0,Spring,0,1
2529,2018-03-16,683,9,5.2,51,1.7,2000,-4.1,1.08,0.0,0.0,Spring,0,1
2530,2018-03-16,507,10,6.7,46,2.2,1936,-4.1,1.79,0.0,0.0,Spring,0,1
2531,2018-03-16,557,11,8.2,45,2.4,1992,-3.0,2.38,0.0,0.0,Spring,0,1
2532,2018-03-16,705,12,9.4,40,2.6,1913,-3.5,2.78,0.0,0.0,Spring,0,1
2533,2018-03-16,715,13,10.4,38,2.4,1959,-3.3,2.99,0.0,0.0,Spring,0,1
2534,2018-03-16,772,14,11.0,36,1.8,1973,-3.5,2.91,0.0,0.0,Spring,0,1
2535,2018-03-16,923,15,11.9,32,1.9,1976,-4.3,2.62,0.0,0.0,Spring,0,1
2536,2018-03-16,976,16,11.6,31,1.4,1999,-4.9,2.11,0.0,0.0,Spring,0,1
2537,2018-03-16,1160,17,11.2,30,1.5,2000,-5.7,1.44,0.0,0.0,Spring,0,1
2538,2018-03-16,1641,18,10.0,33,1.2,2000,-5.5,0.68,0.0,0.0,Spring,0,1
2539,2018-03-16,974,19,8.1,36,1.2,2000,-6.1,0.06,0.0,0.0,Spring,0,1
2540,2018-03-16,774,20,6.7,41,1.0,2000,-5.6,0.0,0.0,0.0,Spring,0,1
2541,2018-03-16,710,21,5.8,43,1.8,2000,-5.8,0.0,0.0,0.0,Spring,0,1
2542,2018-03-16,660,22,4.9,46,0.8,2000,-5.7,0.0,0.0,0.0,Spring,0,1
2543,2018-03-16,455,23,4.2,47,1.3,2000,-6.1,0.0,0.0,0.0,Spring,0,1
2544,2018-03-17,414,0,3.7,48,1.6,2000,-6.3,0.0,0.0,0.0,Spring,0,1
2545,2018-03-17,366,1,3.0,52,0.7,2000,-5.9,0.0,0.0,0.0,Spring,0,1
2546,2018-03-17,268,2,2.3,56,0.6,2000,-5.5,0.0,0.0,0.0,Spring,0,1
2547,2018-03-17,157,3,1.8,59,0.7,2000,-5.3,0.0,0.0,0.0,Spring,0,1
2548,2018-03-17,103,4,1.3,61,0.7,2000,-5.4,0.0,0.0,0.0,Spring,0,1
2549,2018-03-17,60,5,1.0,62,0.9,2000,-5.4,0.0,0.0,0.0,Spring,0,1
2550,2018-03-17,109,6,0.8,63,1.0,2000,-5.4,0.0,0.0,0.0,Spring,0,1
2551,2018-03-17,193,7,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,Spring,0,1
2552,2018-03-17,384,8,1.3,57,1.0,1974,-6.2,0.32,0.0,0.0,Spring,0,1
2553,2018-03-17,520,9,3.4,49,1.6,1950,-6.3,1.03,0.0,0.0,Spring,0,1
2554,2018-03-17,561,10,6.0,43,1.0,1829,-5.6,1.69,0.0,0.0,Spring,0,1
2555,2018-03-17,742,11,8.0,39,1.2,1783,-5.1,2.26,0.0,0.0,Spring,0,1
2556,2018-03-17,933,12,10.0,38,1.5,1677,-3.6,2.51,0.0,0.0,Spring,0,1
2557,2018-03-17,1111,13,10.9,32,1.2,1772,-5.1,2.22,0.0,0.0,Spring,0,1
2558,2018-03-17,1294,14,12.1,29,2.3,1734,-5.4,2.26,0.0,0.0,Spring,0,1
2559,2018-03-17,1514,15,13.2,23,2.8,1696,-7.5,2.52,0.0,0.0,Spring,0,1
2560,2018-03-17,1440,16,13.7,28,2.1,1499,-4.5,1.88,0.0,0.0,Spring,0,1
2561,2018-03-17,1272,17,12.1,34,2.5,1240,-3.3,0.81,0.0,0.0,Spring,0,1
2562,2018-03-17,934,18,10.6,42,2.8,1307,-1.8,0.31,0.0,0.0,Spring,0,1
2563,2018-03-17,718,19,8.8,49,3.2,1207,-1.3,0.05,0.0,0.0,Spring,0,1
2564,2018-03-17,688,20,7.9,54,2.3,1005,-0.8,0.0,0.0,0.0,Spring,0,1
2565,2018-03-17,624,21,7.4,54,2.0,1142,-1.3,0.0,0.0,0.0,Spring,0,1
2566,2018-03-17,562,22,7.0,55,2.7,1041,-1.4,0.0,0.0,0.0,Spring,0,1
2567,2018-03-17,422,23,6.4,59,1.1,961,-1.0,0.0,0.0,0.0,Spring,0,1
2568,2018-03-18,407,0,5.9,56,1.1,1019,-2.2,0.0,0.0,0.0,Spring,0,1
2569,2018-03-18,309,1,5.7,55,1.4,1043,-2.6,0.0,0.0,0.0,Spring,0,1
2570,2018-03-18,226,2,5.5,56,1.2,1067,-2.5,0.0,0.0,0.0,Spring,0,1
2571,2018-03-18,174,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,Spring,0,1
2572,2018-03-18,106,4,5.6,55,0.4,1115,-2.7,0.0,0.0,0.0,Spring,0,1
2573,2018-03-18,67,5,5.6,55,1.2,1008,-2.7,0.0,0.0,0.0,Spring,0,1
2574,2018-03-18,73,6,5.7,54,1.7,1208,-2.9,0.0,0.0,0.0,Spring,0,1
2575,2018-03-18,152,7,5.5,58,1.0,937,-2.1,0.0,0.0,0.0,Spring,0,1
2576,2018-03-18,293,8,5.9,58,1.8,861,-1.7,0.11,0.0,0.0,Spring,0,1
2577,2018-03-18,398,9,6.3,53,0.5,849,-2.5,0.34,0.0,0.0,Spring,0,1
2578,2018-03-18,460,10,7.2,53,1.6,709,-1.7,0.45,0.0,0.0,Spring,0,1
2579,2018-03-18,587,11,8.5,49,0.7,718,-1.6,0.76,0.0,0.0,Spring,0,1
2580,2018-03-18,751,12,9.8,46,1.2,710,-1.2,1.13,0.0,0.0,Spring,0,1
2581,2018-03-18,881,13,10.6,43,1.3,705,-1.4,1.07,0.0,0.0,Spring,0,1
2582,2018-03-18,993,14,11.0,41,1.1,763,-1.7,0.81,0.0,0.0,Spring,0,1
2583,2018-03-18,1128,15,12.0,37,0.8,879,-2.2,1.09,0.0,0.0,Spring,0,1
2584,2018-03-18,1059,16,12.3,30,1.6,1263,-4.8,0.94,0.0,0.0,Spring,0,1
2585,2018-03-18,603,17,11.1,42,2.2,765,-1.3,0.34,0.0,0.0,Spring,0,1
2586,2018-03-18,365,18,10.4,47,0.4,824,-0.4,0.14,0.0,0.0,Spring,0,1
2587,2018-03-18,237,19,10.0,53,1.7,796,0.8,0.01,0.0,0.0,Spring,0,1
2588,2018-03-18,146,20,9.2,66,1.1,513,3.1,0.0,0.0,0.0,Spring,0,1
2589,2018-03-18,71,21,8.8,72,0.9,501,4.0,0.0,0.0,0.0,Spring,0,1
2590,2018-03-18,70,22,8.1,76,0.8,492,4.1,0.0,0.0,0.0,Spring,0,1
2591,2018-03-18,53,23,7.4,80,1.3,471,4.1,0.0,0.0,0.0,Spring,0,1
2592,2018-03-19,67,0,7.0,81,1.1,421,3.9,0.0,0.5,0.0,Spring,0,1
2593,2018-03-19,38,1,6.7,84,0.8,320,4.1,0.0,0.0,0.0,Spring,0,1
2594,2018-03-19,28,2,6.6,86,0.6,416,4.4,0.0,0.0,0.0,Spring,0,1
2595,2018-03-19,12,3,6.5,88,0.9,276,4.6,0.0,0.3,0.0,Spring,0,1
2596,2018-03-19,9,4,6.3,90,1.0,240,4.7,0.0,0.0,0.0,Spring,0,1
2597,2018-03-19,27,5,6.2,89,1.5,338,4.5,0.0,0.0,0.0,Spring,0,1
2598,2018-03-19,91,6,6.5,88,1.2,417,4.6,0.0,0.2,0.0,Spring,0,1
2599,2018-03-19,370,7,6.5,88,1.4,515,4.6,0.0,0.0,0.0,Spring,0,1
2600,2018-03-19,592,8,7.3,84,2.2,813,4.7,0.05,0.0,0.0,Spring,0,1
2601,2018-03-19,387,9,8.2,81,2.7,1273,5.1,0.2,0.5,0.0,Spring,0,1
2602,2018-03-19,292,10,9.1,77,2.7,1587,5.2,0.27,0.0,0.0,Spring,0,1
2603,2018-03-19,393,11,10.2,65,3.3,2000,3.9,0.57,0.0,0.0,Spring,0,1
2604,2018-03-19,403,12,10.2,58,3.5,2000,2.2,0.32,0.0,0.0,Spring,0,1
2605,2018-03-19,387,13,10.1,61,3.7,1504,2.9,0.38,0.0,0.0,Spring,0,1
2606,2018-03-19,326,14,10.1,59,3.3,2000,2.4,0.57,0.0,0.0,Spring,0,1
2607,2018-03-19,263,15,9.8,57,3.0,2000,1.6,0.43,0.0,0.0,Spring,0,1
2608,2018-03-19,271,16,8.9,63,3.0,1614,2.2,0.28,0.0,0.0,Spring,0,1
2609,2018-03-19,605,17,8.5,59,2.7,1927,0.9,0.16,0.0,0.0,Spring,0,1
2610,2018-03-19,1200,18,8.6,55,2.4,1958,0.0,0.09,0.0,0.0,Spring,0,1
2611,2018-03-19,818,19,8.4,51,3.3,1977,-1.1,0.01,0.0,0.0,Spring,0,1
2612,2018-03-19,711,20,8.3,47,3.1,2000,-2.3,0.0,0.0,0.0,Spring,0,1
2613,2018-03-19,731,21,8.0,47,3.3,2000,-2.6,0.0,0.0,0.0,Spring,0,1
2614,2018-03-19,565,22,7.6,48,3.1,2000,-2.7,0.0,0.0,0.0,Spring,0,1
2615,2018-03-19,382,23,6.9,44,3.3,2000,-4.5,0.0,0.0,0.0,Spring,0,1
2904,2018-04-01,579,0,12.1,70,0.8,1050,6.7,0.0,0.0,0.0,Spring,0,1
2905,2018-04-01,453,1,11.7,74,0.5,979,7.2,0.0,0.0,0.0,Spring,0,1
2906,2018-04-01,322,2,11.7,72,0.6,915,6.8,0.0,0.0,0.0,Spring,0,1
2907,2018-04-01,221,3,11.9,71,0.7,853,6.7,0.0,0.0,0.0,Spring,0,1
2908,2018-04-01,147,4,12.1,69,0.3,827,6.5,0.0,0.0,0.0,Spring,0,1
2909,2018-04-01,96,5,12.3,65,0.5,1085,5.8,0.0,0.0,0.0,Spring,0,1
2910,2018-04-01,110,6,12.4,61,0.4,1131,5.0,0.0,0.0,0.0,Spring,0,1
2911,2018-04-01,169,7,12.5,62,0.4,1003,5.4,0.0,0.0,0.0,Spring,0,1
2912,2018-04-01,342,8,12.9,64,1.5,778,6.2,0.06,0.0,0.0,Spring,0,1
2913,2018-04-01,485,9,13.5,66,1.8,934,7.2,0.16,0.0,0.0,Spring,0,1
2914,2018-04-01,566,10,14.7,61,2.0,945,7.2,0.64,0.0,0.0,Spring,0,1
2915,2018-04-01,737,11,16.7,55,2.1,1182,7.6,1.37,0.0,0.0,Spring,0,1
2916,2018-04-01,926,12,18.0,53,3.1,1350,8.2,1.53,0.0,0.0,Spring,0,1
2917,2018-04-01,1156,13,17.9,60,2.2,1248,10.0,0.86,0.0,0.0,Spring,0,1
2918,2018-04-01,1201,14,17.5,67,2.1,832,11.2,0.42,0.0,0.0,Spring,0,1
2919,2018-04-01,1349,15,18.2,63,2.2,687,11.0,0.72,0.0,0.0,Spring,0,1
2920,2018-04-01,1409,16,18.2,69,3.2,625,12.4,0.87,0.0,0.0,Spring,0,1
2921,2018-04-01,1362,17,18.0,72,1.8,559,12.8,0.47,0.0,0.0,Spring,0,1
2922,2018-04-01,1296,18,17.7,75,2.1,519,13.2,0.12,0.0,0.0,Spring,0,1
2923,2018-04-01,1066,19,17.4,79,2.3,614,13.7,0.03,0.0,0.0,Spring,0,1
2924,2018-04-01,984,20,17.1,80,1.5,480,13.6,0.0,0.0,0.0,Spring,0,1
2925,2018-04-01,983,21,16.9,81,1.9,472,13.6,0.0,0.0,0.0,Spring,0,1
2926,2018-04-01,841,22,16.7,83,2.4,416,13.7,0.0,0.0,0.0,Spring,0,1
2927,2018-04-01,588,23,16.3,82,1.3,480,13.2,0.0,0.0,0.0,Spring,0,1
2928,2018-04-02,468,0,16.1,80,1.9,605,12.6,0.0,0.0,0.0,Spring,0,1
2929,2018-04-02,295,1,16.0,79,1.0,716,12.3,0.0,0.0,0.0,Spring,0,1
2930,2018-04-02,155,2,15.7,81,1.4,694,12.4,0.0,0.0,0.0,Spring,0,1
2931,2018-04-02,111,3,15.6,81,1.2,628,12.3,0.0,0.0,0.0,Spring,0,1
2932,2018-04-02,86,4,15.7,79,1.2,628,12.0,0.0,0.0,0.0,Spring,0,1
2933,2018-04-02,125,5,15.3,82,1.4,508,12.2,0.0,0.0,0.0,Spring,0,1
2934,2018-04-02,359,6,14.9,81,0.4,580,11.6,0.0,0.0,0.0,Spring,0,1
2935,2018-04-02,918,7,15.1,80,1.0,623,11.6,0.01,0.0,0.0,Spring,0,1
2936,2018-04-02,1469,8,15.7,75,1.1,804,11.2,0.11,0.0,0.0,Spring,0,1
2937,2018-04-02,806,9,16.6,70,1.5,945,11.0,0.3,0.0,0.0,Spring,0,1
2938,2018-04-02,579,10,17.5,66,1.3,1059,11.0,0.55,0.0,0.0,Spring,0,1
2939,2018-04-02,662,11,18.5,61,1.6,1301,10.8,0.95,0.0,0.0,Spring,0,1
2940,2018-04-02,818,12,20.8,50,2.0,1240,9.9,1.82,0.0,0.0,Spring,0,1
2941,2018-04-02,818,13,21.9,48,2.5,1113,10.3,2.14,0.0,0.0,Spring,0,1
2942,2018-04-02,920,14,23.0,42,3.4,1315,9.3,2.1,0.0,0.0,Spring,0,1
2943,2018-04-02,993,15,23.7,43,2.8,1347,10.3,2.28,0.0,0.0,Spring,0,1
2944,2018-04-02,1218,16,23.0,47,4.1,1417,11.0,2.0,0.0,0.0,Spring,0,1
2945,2018-04-02,1569,17,22.0,49,3.7,1582,10.7,1.28,0.0,0.0,Spring,0,1
2946,2018-04-02,2401,18,20.7,54,4.1,1484,11.0,0.5,0.0,0.0,Spring,0,1
2947,2018-04-02,1779,19,19.1,60,3.4,1592,11.1,0.1,0.0,0.0,Spring,0,1
2948,2018-04-02,1517,20,18.2,65,1.8,1563,11.5,0.0,0.0,0.0,Spring,0,1
2949,2018-04-02,1503,21,17.9,64,2.1,1652,10.9,0.0,0.0,0.0,Spring,0,1
2950,2018-04-02,1213,22,17.4,66,2.3,1565,10.9,0.0,0.0,0.0,Spring,0,1
2951,2018-04-02,803,23,16.8,70,0.9,1426,11.2,0.0,0.0,0.0,Spring,0,1
2952,2018-04-03,532,0,16.8,69,0.8,1395,11.0,0.0,0.0,0.0,Spring,0,1
2953,2018-04-03,430,1,17.1,72,1.7,1353,12.0,0.0,0.0,0.0,Spring,0,1
2954,2018-04-03,275,2,17.0,73,1.6,1184,12.1,0.0,0.0,0.0,Spring,0,1
2955,2018-04-03,156,3,17.0,74,1.7,1294,12.3,0.0,0.0,0.0,Spring,0,1
2956,2018-04-03,124,4,16.9,74,1.2,1199,12.2,0.0,0.0,0.0,Spring,0,1
2957,2018-04-03,163,5,16.9,73,1.6,1275,12.0,0.0,0.0,0.0,Spring,0,1
2958,2018-04-03,388,6,16.8,74,1.2,1265,12.1,0.0,0.0,0.0,Spring,0,1
2959,2018-04-03,1033,7,16.8,73,1.0,1366,11.9,0.01,0.0,0.0,Spring,0,1
2960,2018-04-03,1677,8,17.3,71,0.5,1481,11.9,0.17,0.0,0.0,Spring,0,1
2961,2018-04-03,867,9,18.3,67,2.4,1375,12.0,0.55,0.0,0.0,Spring,0,1
2962,2018-04-03,664,10,18.9,66,2.0,1298,12.4,0.85,0.0,0.0,Spring,0,1
2963,2018-04-03,696,11,19.0,67,1.9,1062,12.7,0.52,0.0,0.0,Spring,0,1
2964,2018-04-03,913,12,19.6,63,2.9,1034,12.3,0.68,0.0,0.0,Spring,0,1
2965,2018-04-03,870,13,20.1,61,2.6,1117,12.3,1.01,0.0,0.0,Spring,0,1
2966,2018-04-03,931,14,21.0,53,3.2,1306,11.0,1.12,0.0,0.0,Spring,0,1
2967,2018-04-03,961,15,19.9,58,2.5,1348,11.3,0.51,0.0,0.0,Spring,0,1
2968,2018-04-03,1173,16,19.7,58,3.7,1302,11.1,0.78,0.0,0.0,Spring,0,1
2969,2018-04-03,1436,17,19.7,57,2.6,1302,10.9,0.54,0.0,0.0,Spring,0,1
2970,2018-04-03,2134,18,18.9,68,3.3,1326,12.8,0.12,0.0,0.0,Spring,0,1
2971,2018-04-03,1415,19,18.0,74,3.1,1258,13.2,0.02,0.0,0.0,Spring,0,1
2972,2018-04-03,1470,20,17.3,80,2.4,927,13.8,0.0,0.0,0.0,Spring,0,1
2973,2018-04-03,1223,21,17.0,83,3.2,744,14.0,0.0,0.0,0.0,Spring,0,1
2974,2018-04-03,1030,22,16.0,85,2.0,409,13.4,0.0,0.0,0.0,Spring,0,1
2975,2018-04-03,454,23,15.0,94,1.6,163,14.0,0.0,0.0,0.0,Spring,0,1
2976,2018-04-04,355,0,15.0,96,2.1,141,14.3,0.0,0.1,0.0,Spring,0,1
2977,2018-04-04,113,1,14.8,96,1.7,209,14.1,0.0,0.0,0.0,Spring,0,1
2978,2018-04-04,15,2,14.5,97,2.2,179,14.0,0.0,3.5,0.0,Spring,0,1
2979,2018-04-04,22,3,14.3,97,1.2,228,13.8,0.0,7.0,0.0,Spring,0,1
2980,2018-04-04,14,4,14.1,97,1.7,306,13.6,0.0,3.0,0.0,Spring,0,1
2981,2018-04-04,19,5,11.9,97,3.4,305,11.4,0.0,3.0,0.0,Spring,0,1
2982,2018-04-04,172,6,11.7,95,0.7,2000,10.9,0.0,2.0,0.0,Spring,0,1
2983,2018-04-04,665,7,10.3,90,1.2,2000,8.7,0.01,0.0,0.0,Spring,0,1
2984,2018-04-04,1284,8,10.3,86,2.5,2000,8.0,0.15,0.0,0.0,Spring,0,1
2985,2018-04-04,378,9,10.4,81,1.4,2000,7.2,0.36,0.0,0.0,Spring,0,1
2986,2018-04-04,505,10,10.7,81,1.4,2000,7.5,0.57,0.0,0.0,Spring,0,1
2987,2018-04-04,744,11,12.8,65,2.0,2000,6.3,1.76,0.0,0.0,Spring,0,1
2988,2018-04-04,928,12,15.3,54,2.1,1989,6.0,2.83,0.0,0.0,Spring,0,1
2989,2018-04-04,951,13,16.7,47,1.4,2000,5.3,3.24,0.0,0.0,Spring,0,1
2990,2018-04-04,1096,14,17.9,42,1.3,1981,4.7,3.04,0.0,0.0,Spring,0,1
2991,2018-04-04,1209,15,17.9,44,2.2,2000,5.4,2.79,0.0,0.0,Spring,0,1
2992,2018-04-04,1413,16,17.9,42,1.1,2000,4.7,2.25,0.0,0.0,Spring,0,1
2993,2018-04-04,1745,17,17.2,46,2.2,2000,5.4,1.6,0.0,0.0,Spring,0,1
2994,2018-04-04,2402,18,16.0,47,2.1,2000,4.6,0.79,0.0,0.0,Spring,0,1
2995,2018-04-04,1626,19,14.3,53,2.1,2000,4.8,0.17,0.0,0.0,Spring,0,1
2996,2018-04-04,1374,20,12.8,56,2.0,2000,4.2,0.0,0.0,0.0,Spring,0,1
2997,2018-04-04,1256,21,11.8,57,1.9,2000,3.5,0.0,0.0,0.0,Spring,0,1
2998,2018-04-04,1041,22,10.9,58,1.5,2000,2.9,0.0,0.0,0.0,Spring,0,1
2999,2018-04-04,668,23,10.2,58,2.4,2000,2.2,0.0,0.0,0.0,Spring,0,1
3000,2018-04-05,436,0,9.5,61,1.7,2000,2.3,0.0,0.0,0.0,Spring,0,1
3001,2018-04-05,373,1,9.0,62,1.9,2000,2.0,0.0,0.0,0.0,Spring,0,1
3002,2018-04-05,220,2,9.0,63,2.1,2000,2.3,0.0,0.0,0.0,Spring,0,1
3003,2018-04-05,150,3,8.9,64,2.2,2000,2.4,0.0,0.0,0.0,Spring,0,1
3004,2018-04-05,87,4,8.8,65,2.5,2000,2.5,0.0,0.0,0.0,Spring,0,1
3005,2018-04-05,18,5,8.3,81,2.0,1060,5.2,0.0,0.1,0.0,Spring,0,1
3006,2018-04-05,21,6,7.5,94,2.4,511,6.5,0.0,0.4,0.0,Spring,0,1
3007,2018-04-05,38,7,7.1,94,2.2,572,6.1,0.0,1.5,0.0,Spring,0,1
3008,2018-04-05,207,8,6.7,94,2.7,1127,5.7,0.05,2.0,0.0,Spring,0,1
3009,2018-04-05,129,9,6.8,89,2.9,2000,5.1,0.07,0.0,0.0,Spring,0,1
3010,2018-04-05,95,10,7.1,87,2.9,2000,5.0,0.15,0.0,0.0,Spring,0,1
3011,2018-04-05,47,11,7.1,93,2.6,697,6.0,0.19,0.0,0.0,Spring,0,1
3012,2018-04-05,70,12,7.3,95,2.2,676,6.5,0.3,0.5,0.0,Spring,0,1
3013,2018-04-05,84,13,7.7,95,1.9,442,6.9,0.4,0.0,0.0,Spring,0,1
3014,2018-04-05,46,14,8.0,95,1.5,514,7.2,0.35,0.0,0.0,Spring,0,1
3015,2018-04-05,37,15,8.1,96,1.9,410,7.4,0.26,0.5,0.0,Spring,0,1
3016,2018-04-05,31,16,8.1,96,1.5,281,7.4,0.21,1.0,0.0,Spring,0,1
3017,2018-04-05,46,17,8.0,96,1.4,298,7.3,0.13,1.0,0.0,Spring,0,1
3018,2018-04-05,75,18,7.6,96,2.0,660,6.9,0.04,0.0,0.0,Spring,0,1
3019,2018-04-05,75,19,7.6,96,1.5,1309,6.9,0.0,1.5,0.0,Spring,0,1
3020,2018-04-05,56,20,7.3,96,1.9,2000,6.6,0.0,0.0,0.0,Spring,0,1
3021,2018-04-05,99,21,7.3,96,1.5,749,6.6,0.0,1.0,0.0,Spring,0,1
3022,2018-04-05,77,22,7.2,96,1.0,700,6.5,0.0,0.0,0.0,Spring,0,1
3023,2018-04-05,79,23,7.1,96,1.3,1497,6.5,0.0,0.5,0.0,Spring,0,1
3024,2018-04-06,56,0,7.2,95,0.9,861,6.4,0.0,0.5,0.0,Spring,0,1
3025,2018-04-06,50,1,7.2,95,0.2,683,6.4,0.0,0.5,0.0,Spring,0,1
3026,2018-04-06,27,2,7.3,96,1.0,337,6.6,0.0,1.5,0.0,Spring,0,1
3027,2018-04-06,18,3,7.2,96,0.8,349,6.5,0.0,2.0,0.0,Spring,0,1
3028,2018-04-06,9,4,6.8,97,2.2,453,6.3,0.0,2.0,0.0,Spring,0,1
3029,2018-04-06,54,5,6.3,97,1.7,787,5.8,0.0,0.5,0.0,Spring,0,1
3030,2018-04-06,178,6,6.1,96,2.1,798,5.5,0.0,0.0,0.0,Spring,0,1
3031,2018-04-06,591,7,5.7,95,3.4,1136,4.9,0.02,0.0,0.0,Spring,0,1
3032,2018-04-06,1235,8,5.9,90,2.8,1820,4.3,0.32,0.0,0.0,Spring,0,1
3033,2018-04-06,719,9,6.9,83,2.2,1666,4.2,0.83,0.0,0.0,Spring,0,1
3034,2018-04-06,529,10,8.0,73,2.8,1641,3.4,1.44,0.0,0.0,Spring,0,1
3035,2018-04-06,598,11,8.3,69,4.1,1217,2.9,1.81,0.0,0.0,Spring,0,1
3036,2018-04-06,756,12,6.7,71,4.6,543,1.8,1.05,0.0,0.0,Spring,0,1
3037,2018-04-06,683,13,7.9,58,4.3,488,0.1,1.88,0.0,0.0,Spring,0,1
3038,2018-04-06,572,14,7.4,56,3.5,461,-0.8,1.04,0.0,0.0,Spring,0,1
3039,2018-04-06,545,15,6.8,50,4.1,660,-2.9,0.56,0.0,0.0,Spring,0,1
3040,2018-04-06,585,16,6.6,50,4.0,645,-3.1,0.81,0.0,0.0,Spring,0,1
3041,2018-04-06,776,17,6.3,50,4.4,707,-3.3,0.64,0.0,0.0,Spring,0,1
3042,2018-04-06,1114,18,5.9,43,5.3,859,-5.7,0.62,0.0,0.0,Spring,0,1
3043,2018-04-06,659,19,4.8,48,3.8,1126,-5.3,0.17,0.0,0.0,Spring,0,1
3044,2018-04-06,508,20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,Spring,0,1
3045,2018-04-06,447,21,4.0,67,3.0,794,-1.5,0.0,0.0,0.0,Spring,0,1
3046,2018-04-06,499,22,3.9,68,3.0,737,-1.4,0.0,0.0,0.0,Spring,0,1
3047,2018-04-06,312,23,3.8,75,4.1,604,-0.2,0.0,0.0,0.0,Spring,0,1
3048,2018-04-07,282,0,3.0,67,3.3,945,-2.5,0.0,0.0,0.0,Spring,0,1
3049,2018-04-07,225,1,2.6,67,2.7,1053,-2.9,0.0,0.0,0.0,Spring,0,1
3050,2018-04-07,123,2,1.8,81,2.9,325,-1.1,0.0,0.0,0.0,Spring,0,1
3051,2018-04-07,122,3,1.5,82,3.5,372,-1.2,0.0,0.1,0.0,Spring,0,1
3052,2018-04-07,80,4,1.6,70,3.6,1392,-3.2,0.0,0.1,0.0,Spring,0,1
3053,2018-04-07,57,5,1.6,62,4.9,1372,-4.9,0.0,0.0,0.0,Spring,0,1
3054,2018-04-07,108,6,1.7,58,3.8,1189,-5.6,0.0,0.0,0.0,Spring,0,1
3055,2018-04-07,206,7,1.9,51,4.9,1297,-7.1,0.07,0.0,0.0,Spring,0,1
3056,2018-04-07,399,8,2.4,44,4.3,1375,-8.6,0.41,0.0,0.0,Spring,0,1
3057,2018-04-07,426,9,3.4,37,3.6,1668,-9.9,1.07,0.0,0.0,Spring,0,1
3058,2018-04-07,453,10,4.3,31,4.9,1661,-11.3,1.77,0.0,0.0,Spring,0,1
3059,2018-04-07,553,11,4.7,26,4.8,1927,-13.2,1.55,0.0,0.0,Spring,0,1
